Temps;EA1
2.274;2.24045319715515
2.28;2.25154784275219
2.286;2.26264248834923
2.292;2.27928445674479
2.298;2.29592642514035
2.304;2.30702107073739
2.31;2.32921036193147
2.316;2.34585233032703
2.322;2.36249429872259
2.328;2.37913626711816
2.334;2.39577823551372
2.34;2.41242020390928
2.346;2.42906217230484
2.352;2.4457041407004
2.358;2.45679878629744
2.364;2.47898807749152
2.37;2.49563004588708
2.376;2.50672469148412
2.382;2.5289139826782
2.388;2.54000862827525
2.394;2.55110327387229
2.4;2.57329256506637
2.406;2.58993453346193
2.412;2.60657650185749
2.418;2.62321847025305
2.424;2.64540776144713
2.43;2.65650240704417
2.436;2.66759705264121
2.442;2.68423902103677
2.448;2.70642831223086
2.454;2.7175229578279
2.46;2.73416492622346
2.466;2.75080689461902
2.472;2.7729961858131
2.478;2.78409083141014
2.484;2.79518547700718
2.49;2.81182744540274
2.496;2.8284694137983
2.502;2.83401673659682
2.508;2.85065870499238
2.514;2.86730067338794
2.52;2.88948996458203
2.526;2.89503728738055
2.532;2.90613193297759
2.538;2.92277390137315
2.544;2.93386854697019
2.55;2.94496319256723
2.556;2.95605783816427
2.562;2.96715248376131
2.568;2.97824712935835
2.574;2.98379445215687
2.58;2.99488909775391
2.586;3.00043642055243
2.592;3.01707838894799
2.598;3.01707838894799
2.604;3.02262571174651
2.61;3.03372035734355
2.616;3.0448150029406
2.622;3.05036232573912
2.628;3.05036232573912
2.634;3.05590964853764
2.64;3.06145697133616
2.646;3.06700429413468
2.652;3.0725516169332
2.658;3.07809893973172
2.664;3.07809893973172
2.67;3.08364626253024
2.676;3.08364626253024
2.682;3.08364626253024
2.688;3.08919358532876
2.694;3.08364626253024
2.7;3.08364626253024
2.706;3.08919358532876
2.712;3.08919358532876
2.718;3.08364626253024
2.724;3.08364626253024
2.73;3.07809893973172
2.736;3.07809893973172
2.742;3.07809893973172
2.748;3.0725516169332
2.754;3.06700429413468
2.76;3.06700429413468
2.766;3.06145697133616
2.772;3.05590964853764
2.778;3.05036232573912
2.784;3.0448150029406
2.79;3.03372035734355
2.796;3.02817303454503
2.802;3.02262571174651
2.808;3.01153106614947
2.814;3.00598374335095
2.82;2.99488909775391
2.826;2.98934177495539
2.832;2.97824712935835
2.838;2.97269980655983
2.844;2.95605783816427
2.85;2.95051051536575
2.856;2.93386854697019
2.862;2.92277390137315
2.868;2.91167925577611
2.874;2.90613193297759
2.88;2.88948996458203
2.886;2.87839531898499
2.892;2.8562060277909
2.898;2.84511138219386
2.904;2.83401673659682
2.91;2.81737476820126
2.916;2.80628012260422
2.922;2.78409083141014
2.928;2.7729961858131
2.934;2.76190154021606
2.94;2.73416492622346
2.946;2.72861760342494
2.952;2.7175229578279
2.958;2.69533366663381
2.964;2.67869169823825
2.97;2.67314437543973
2.976;2.64540776144713
2.982;2.62876579305157
2.988;2.61767114745453
2.994;2.59548185626045
3;2.58438721066341
3.006;2.57329256506637
3.012;2.55110327387229
3.018;2.54000862827525
3.024;2.51781933708116
3.03;2.50672469148412
3.036;2.47898807749152
3.042;2.46789343189448
3.048;2.45679878629744
3.054;2.44015681790188
3.06;2.4179675267078
3.066;2.40132555831224
3.072;2.3902309127152
3.078;2.36804162152112
3.084;2.35694697592407
3.09;2.33475768472999
3.096;2.32366303913295
3.102;2.30147374793887
3.108;2.29592642514035
3.114;2.27373713394627
3.12;2.26264248834923
3.126;2.24600051995367
3.132;2.22935855155811
3.138;2.22381122875959
3.144;2.20162193756551
3.15;2.19052729196846
3.156;2.17943264637142
3.162;2.15724335517734
3.168;2.1461487095803
3.174;2.13505406398326
