Temps;EA1
6;2.57883988786489
6.02;2.60657650185749
6.04;2.64540776144713
6.06;2.67314437543973
6.08;2.70642831223086
6.1;2.73416492622346
6.12;2.75635421741754
6.14;2.78409083141014
6.16;2.8007327998057
6.18;2.81737476820126
6.2;2.83401673659682
6.22;2.85065870499238
6.24;2.85065870499238
6.26;2.8562060277909
6.28;2.8562060277909
6.3;2.8562060277909
6.32;2.85065870499238
6.34;2.83401673659682
6.36;2.8284694137983
6.38;2.81737476820126
6.4;2.79518547700718
6.42;2.77854350861162
6.44;2.7452595718205
6.46;2.72861760342494
6.48;2.69533366663381
6.5;2.66204972984269
6.52;2.63431311585009
6.54;2.60102917905897
6.56;2.56774524226785
6.58;2.53446130547673
6.6;2.49563004588708
6.62;2.46234610909596
6.64;2.42906217230484
6.66;2.40132555831224
6.68;2.36249429872259
6.7;2.32921036193147
6.72;2.30702107073739
6.74;2.27373713394627
6.76;2.25154784275219
6.78;2.22381122875959
6.8;2.20162193756551
6.82;2.19052729196846
6.84;2.1738853235729
6.86;2.16279067797586
6.88;2.15169603237882
6.9;2.14060138678178
6.92;2.1461487095803
6.94;2.1461487095803
6.96;2.1461487095803
6.98;2.16279067797586
7;2.1738853235729
7.02;2.17943264637142
7.04;2.20162193756551
7.06;2.22381122875959
7.08;2.24600051995367
7.1;2.27373713394627
7.12;2.30147374793887
7.14;2.32921036193147
7.16;2.36249429872259
7.18;2.3902309127152
7.2;2.42351484950632
7.22;2.45679878629744
7.24;2.49008272308856
7.26;2.5289139826782
7.28;2.56219791946933
7.3;2.59548185626045
7.32;2.62321847025305
7.34;2.65650240704417
7.36;2.68978634383529
7.38;2.7175229578279
7.4;2.73971224902198
7.42;2.76744886301458
7.44;2.78963815420866
7.46;2.80628012260422
7.48;2.8284694137983
7.5;2.83956405939534
7.52;2.83956405939534
7.54;2.84511138219386
7.56;2.85065870499238
7.58;2.85065870499238
7.6;2.84511138219386
7.62;2.83956405939534
7.64;2.8284694137983
7.66;2.81737476820126
7.68;2.79518547700718
7.7;2.77854350861162
7.72;2.75635421741754
7.74;2.72861760342494
7.76;2.70642831223086
7.78;2.67869169823825
7.8;2.64540776144713
7.82;2.61212382465601
7.84;2.57883988786489
7.86;2.55110327387229
7.88;2.51781933708116
7.9;2.47898807749152
7.92;2.45125146349892
7.94;2.41242020390928
7.96;2.38468358991668
7.98;2.35139965312555
8;2.32366303913295
8.02;2.29592642514035
8.04;2.26264248834923
8.06;2.24045319715515
8.08;2.22381122875959
8.1;2.20716926036403
8.12;2.19052729196846
8.14;2.1738853235729
8.16;2.16833800077438
8.18;2.15169603237882
8.2;2.1461487095803
8.22;2.1461487095803
8.24;2.15724335517734
8.26;2.15724335517734
8.28;2.1738853235729
8.3;2.18497996916994
8.32;2.20162193756551
8.34;2.21826390596107
8.36;2.24045319715515
8.38;2.26264248834923
8.4;2.28483177954331
8.42;2.31256839353591
8.44;2.34585233032703
8.46;2.37913626711816
8.48;2.41242020390928
8.5;2.44015681790188
8.52;2.473440754693
8.54;2.50672469148412
8.56;2.54000862827525
8.58;2.57329256506637
8.6;2.60657650185749
8.62;2.63986043864861
8.64;2.66204972984269
8.66;2.69533366663381
8.68;2.72861760342494
8.7;2.75080689461902
8.72;2.76744886301458
8.74;2.78963815420866
8.76;2.80628012260422
8.78;2.8284694137983
8.8;2.8284694137983
8.82;2.83401673659682
8.84;2.83956405939534
8.86;2.83956405939534
8.88;2.83956405939534
8.9;2.83956405939534
8.92;2.8284694137983
8.94;2.81737476820126
8.96;2.8007327998057
8.98;2.78409083141014
9;2.76744886301458
9.02;2.73416492622346
9.04;2.7175229578279
9.06;2.68423902103677
9.08;2.66204972984269
9.1;2.62876579305157
9.12;2.59548185626045
9.14;2.56774524226785
9.16;2.53446130547673
9.18;2.5011773686856
9.2;2.46234610909596
9.22;2.42906217230484
9.24;2.40132555831224
9.26;2.36804162152112
9.28;2.33475768472999
9.3;2.31256839353591
9.32;2.28483177954331
9.34;2.26264248834923
9.36;2.24045319715515
9.38;2.21826390596107
9.4;2.20162193756551
9.42;2.18497996916994
9.44;2.1738853235729
9.46;2.16833800077438
9.48;2.15724335517734
9.5;2.16833800077438
9.52;2.16279067797586
9.54;2.16833800077438
9.56;2.17943264637142
9.58;2.18497996916994
9.6;2.20162193756551
9.62;2.21826390596107
9.64;2.24045319715515
9.66;2.25709516555071
9.68;2.27928445674479
9.7;2.30147374793887
9.72;2.34030500752851
9.74;2.36249429872259
9.76;2.39577823551372
9.78;2.42906217230484
9.8;2.45679878629744
9.82;2.49563004588708
9.84;2.5289139826782
9.86;2.55665059667081
9.88;2.58993453346193
9.9;2.61767114745453
9.92;2.64540776144713
9.94;2.67869169823825
9.96;2.70088098943234
9.98;2.73416492622346
10;2.7452595718205
10.02;2.7729961858131
10.04;2.78963815420866
10.06;2.80628012260422
10.08;2.82292209099978
10.1;2.8284694137983
10.12;2.82292209099978
10.14;2.83401673659682
10.16;2.83401673659682
10.18;2.83401673659682
10.2;2.82292209099978
10.22;2.81182744540274
10.24;2.79518547700718
10.26;2.77854350861162
10.28;2.76190154021606
10.3;2.73971224902198
10.32;2.72307028062642
10.34;2.68978634383529
10.36;2.66759705264121
10.38;2.63986043864861
10.4;2.61212382465601
10.42;2.56774524226785
10.44;2.55110327387229
10.46;2.51227201428264
10.48;2.47898807749152
10.5;2.4457041407004
10.52;2.42351484950632
10.54;2.3902309127152
10.56;2.35694697592407
10.58;2.32921036193147
10.6;2.30147374793887
10.62;2.27928445674479
10.64;2.25709516555071
10.66;2.23490587435663
10.68;2.21826390596107
10.7;2.19607461476699
10.72;2.19052729196846
10.74;2.17943264637142
10.76;2.16833800077438
10.78;2.1738853235729
10.8;2.1738853235729
10.82;2.1738853235729
10.84;2.17943264637142
10.86;2.19052729196846
10.88;2.20162193756551
10.9;2.21271658316255
10.92;2.23490587435663
10.94;2.25154784275219
10.96;2.27928445674479
10.98;2.29592642514035
11;2.32921036193147
11.02;2.35694697592407
11.04;2.37913626711816
11.06;2.4179675267078
11.08;2.4457041407004
11.1;2.47898807749152
11.12;2.51227201428264
11.14;2.54000862827525
11.16;2.56774524226785
11.18;2.60657650185749
11.2;2.63431311585009
11.22;2.66204972984269
11.24;2.68978634383529
11.26;2.7175229578279
11.28;2.7452595718205
11.3;2.76190154021606
11.32;2.77854350861162
11.34;2.79518547700718
11.36;2.80628012260422
11.38;2.81737476820126
11.4;2.82292209099978
11.42;2.8284694137983
11.44;2.8284694137983
11.46;2.8284694137983
11.48;2.81737476820126
11.5;2.81182744540274
11.52;2.79518547700718
11.54;2.78409083141014
11.56;2.76744886301458
11.58;2.7452595718205
11.6;2.72861760342494
11.62;2.69533366663381
